"Datum","Rendite"
"2005-01-27",0.0408921974057474
"2005-01-28",-0.271598813751349
"2005-01-31",0.846028131992223
"2005-02-01",0.689090035485711
"2005-02-02",0.317796797735784
"2005-02-03",-0.276563343907719
"2005-02-04",1.10430492182927
"2005-02-07",-0.108896533620943
"2005-02-08",0.0482706465731156
"2005-02-09",-0.857527953074209
"2005-02-10",0.421146154088083
"2005-02-11",0.692562211739564
"2005-02-14",0.0696893691074598
"2005-02-15",0.329976615525857
"2005-02-16",0.0181776188236595
"2005-02-17",-0.79233655579378
"2005-02-18",0.0699534457630651
"2005-02-22",-1.45057236604787
"2005-02-23",0.560736286426632
"2005-02-24",0.789377024958462
"2005-02-25",0.930681924348784
"2005-02-28",-0.641424092727346
"2005-03-01",0.565807422382337
"2005-03-02",-0.0272699325623698
"2005-03-03",0.0322305148569826
"2005-03-04",0.96243808430668
"2005-03-07",0.26102706878631
"2005-03-08",-0.47987894629697
"2005-03-09",-1.01851221062327
"2005-03-10",0.185581725208728
"2005-03-11",-0.758324912135618
"2005-03-14",0.562462523122084
"2005-03-15",-0.752380727281188
"2005-03-16",-0.808186516384882
"2005-03-17",0.180125337502641
"2005-03-18",-0.0470452288543728
"2005-03-21",-0.493422004924031
"2005-03-22",-1.01962085052205
"2005-03-23",0.0699889927794163
"2005-03-24",-0.0946658057829623
"2005-03-28",0.244146838245501
"2005-03-29",-0.759618130233905
"2005-03-30",1.377261035782
"2005-03-31",-0.0694143418795436
"2005-04-01",-0.649668574262645
"2005-04-04",0.272819193121407
"2005-04-05",0.448085231303285
"2005-04-06",0.22684557732614
"2005-04-07",0.597098931856503
"2005-04-08",-0.834500048258382
"2005-04-11",0.000847443313174135
"2005-04-12",0.554520298360398
"2005-04-13",-1.17616108324778
"2005-04-14",-1.0001780224683
"2005-04-15",-1.67204966917909
"2005-04-18",0.294059706175547
"2005-04-19",0.593382879166872
"2005-04-20",-1.32549390305234
"2005-04-21",1.97362206593407
"2005-04-22",-0.67502533133001
"2005-04-25",0.866227566860338
"2005-04-26",-0.883746683770685
"2005-04-27",0.395027840376809
"2005-04-28",-1.13803714549699
"2005-04-29",1.19224692935319
"2005-05-02",0.45901007997255
"2005-05-03",-0.0851853420387053
"2005-05-04",1.24701632416553
"2005-05-05",-0.25688078410655
"2005-05-06",-0.10915881348269
"2005-05-09",0.639432292095769
"2005-05-10",-1.07054353126674
"2005-05-11",0.419304601327228
"2005-05-12",-1.00332164788092
"2005-05-13",-0.458005802227175
"2005-05-16",1.00861240897535
"2005-05-17",0.695734578703022
"2005-05-18",1.0018750646687
"2005-05-19",0.465594042081349
"2005-05-20",-0.151117226927797
"2005-05-23",0.385103246360831
"2005-05-24",0.0175867356840862
"2005-05-25",-0.340008222600396
"2005-05-26",0.639489158582796
"2005-05-27",0.0968616092619593
"2005-05-31",-0.607286476575096
"2005-06-01",0.899703818715903
"2005-06-02",0.172187124647257
"2005-06-03",-0.68671322789211
"2005-06-06",0.124579018334495
"2005-06-07",-0.0208766522127026
"2005-06-08",-0.216324438999679
"2005-06-09",0.523994891429618
"2005-06-10",-0.234823751025876
"2005-06-13",0.226186329629831
"2005-06-14",0.257331501720402
"2005-06-15",0.221770890232487
"2005-06-16",0.363009925551919
"2005-06-17",0.495474680685995
"2005-06-20",-0.070666663453199
"2005-06-21",-0.204752162580416
"2005-06-22",0.0222493225449139
"2005-06-23",-1.08330518221197
"2005-06-24",-0.762872098854398
"2005-06-27",-0.0738525676108302
"2005-06-28",0.913756354644469
"2005-06-29",-0.143143560283431
"2005-06-30",-0.710090442173742
"2005-07-01",0.261051523495817
"2005-07-05",0.883263246469078
"2005-07-06",-0.834035891036733
"2005-07-07",0.24520512700813
"2005-07-08",1.1679055371948
"2005-07-11",0.625481168932237
"2005-07-12",0.227155098571593
"2005-07-13",0.0883709047106971
"2005-07-14",0.262403918748824
"2005-07-15",0.115780187525476
"2005-07-18",-0.552970776328493
"2005-07-19",0.673144625579812
"2005-07-20",0.47585920317292
"2005-07-21",-0.660614663512084
"2005-07-22",0.541140858403558
"2005-07-25",-0.376923091600856
"2005-07-26",0.173307807762277
"2005-07-27",0.457292703184027
"2005-07-28",0.560315961600335
"2005-07-29",-0.767047022034196
"2005-08-01",0.0947934619594851
"2005-08-02",0.709921817329606
"2005-08-03",0.0739513876231819
"2005-08-04",-0.737330022524675
"2005-08-05",-0.763835799732612
"2005-08-08",-0.26826363578252
"2005-08-09",0.674499028416853
"2005-08-10",-0.182721823552755
"2005-08-11",0.706194948027481
"2005-08-12",-0.599449321489151
"2005-08-15",0.282835520247624
"2005-08-16",-1.17759804994691
"2005-08-17",0.0738123923676943
"2005-08-18",-0.0999778740246091
"2005-08-19",0.0565980040262251
"2005-08-22",0.165614700591926
"2005-08-23",-0.338864893861413
"2005-08-24",-0.657035637890597
"2005-08-25",0.229832346344051
"2005-08-26",-0.599653491094527
"2005-08-29",0.595805588166408
"2005-08-30",-0.319232760370749
"2005-08-31",0.986413689444757
"2005-09-01",0.103251583213611
"2005-09-02",-0.292237665612921
"2005-09-06",1.26188361009042
"2005-09-07",0.240797311789499
"2005-09-08",-0.379334583527474
"2005-09-09",0.796474351859783
"2005-09-12",-0.0740987381850619
"2005-09-13",-0.754506638521389
"2005-09-14",-0.32812842436509
"2005-09-15",0.0464443091535747
"2005-09-16",0.829176949804543
"2005-09-19",-0.556584389072014
"2005-09-20",-0.786344157099892
"2005-09-21",-0.912114178698705
"2005-09-22",0.365232538337788
"2005-09-23",0.0551649077701838
"2005-09-26",0.0279740629059829
"2005-09-27",0.00247024175748386
"2005-09-28",0.101178040373083
"2005-09-29",0.886689747388549
"2005-09-30",0.0920439324821011
"2005-10-03",-0.171719622942951
"2005-10-04",-0.996982187048287
"2005-10-05",-1.48871165460871
"2005-10-06",-0.409567527191366
"2005-10-07",0.370127658395183
"2005-10-10",-0.716620773309725
"2005-10-11",-0.20718427826814
"2005-10-12",-0.606812648673755
"2005-10-13",-0.0713341452244655
"2005-10-14",0.826788712238557
"2005-10-17",0.297498686183638
"2005-10-18",-1.00495430982178
"2005-10-19",1.49557733169771
"2005-10-20",-1.50197036611051
"2005-10-21",0.151971211201746
"2005-10-24",1.67770492886678
"2005-10-25",-0.236786171868857
"2005-10-26",-0.431246245993779
"2005-10-27",-1.04752312004766
"2005-10-28",1.65493337881211
"2005-10-31",0.717615486854307
"2005-11-01",-0.352109755908321
"2005-11-02",0.997705269565788
"2005-11-03",0.426415996358007
"2005-11-04",0.0164003155627363
"2005-11-07",0.218830951134732
"2005-11-08",-0.345114351075183
"2005-11-09",0.169052598288014
"2005-11-10",0.844626780591452
"2005-11-11",0.305453476890136
"2005-11-14",-0.0777472643633154
"2005-11-15",-0.385001942152429
"2005-11-16",0.179001878105131
"2005-11-17",0.941357556154463
"2005-11-18",0.440132827835122
"2005-11-21",0.52712601396932
"2005-11-22",0.508427630555264
"2005-11-23",0.34728043810059
"2005-11-25",0.208596252501907
"2005-11-28",-0.850781707076679
"2005-11-29",0.00159201888099302
"2005-11-30",-0.636193031081099
"2005-12-01",1.21571087517544
"2005-12-02",0.0324125649962874
"2005-12-05",-0.236347907167382
"2005-12-06",0.127564994839683
"2005-12-07",-0.500906563697417
"2005-12-08",-0.121684866513775
"2005-12-09",0.281089079466357
"2005-12-12",0.0841737538776212
"2005-12-13",0.555366002086777
"2005-12-14",0.41895298152683
"2005-12-15",-0.141431008229728
"2005-12-16",-0.284828171908087
"2005-12-19",-0.583901644044677
"2005-12-20",-0.023814923925438
"2005-12-21",0.25166669412865
"2005-12-22",0.422077767118025
"2005-12-23",0.0425857964647879
"2005-12-27",-0.955338284109612
"2005-12-28",0.129721692059825
"2005-12-29",-0.29805192214543
"2005-12-30",-0.48867243706128
"2006-01-03",1.64304843900144
"2006-01-04",0.367269216585605
"2006-01-05",0.00157201644442181
"2006-01-06",0.939941827746675
"2006-01-09",0.365636405862679
"2006-01-10",-0.0356612015224007
"2006-01-11",0.348154456141473
"2006-01-12",-0.62742390248583
"2006-01-13",0.120517388682867
"2006-01-17",-0.363458737856877
"2006-01-18",-0.389732860681741
"2006-01-19",0.556367304904158
"2006-01-20",-1.83263153561552
"2006-01-23",0.184698730744589
"2006-01-24",0.240543679471251
"2006-01-25",-0.172073553968959
"2006-01-26",0.723495398781715
"2006-01-27",0.776399938894195
"2006-01-30",0.114508618172779
"2006-01-31",-0.397605430682409
"2006-02-01",0.185926276623925
"2006-02-02",-0.90607078219731
"2006-02-03",-0.535861098343833
"2006-02-06",0.078320212122106
"2006-02-07",-0.809472643760999
"2006-02-08",0.86628689880113
"2006-02-09",-0.147749770042276
"2006-02-10",0.253996813238138
"2006-02-13",-0.325969820803397
"2006-02-14",1.00328176919787
"2006-02-15",0.350440279599249
"2006-02-16",0.732812890624999
"2006-02-17",-0.165972404698485
"2006-02-21",-0.327053310393194
"2006-02-22",0.751347574266319
"2006-02-23",-0.377513583040838
"2006-02-24",0.12735111705581
"2006-02-27",0.363722016983489
"2006-02-28",-1.04008600840759
"2006-03-01",0.826133065693845
"2006-03-02",-0.162632432101184
"2006-03-03",-0.148163502627748
"2006-03-06",-0.696842843887159
"2006-03-07",-0.18619099255088
"2006-03-08",0.202994481444202
"2006-03-09",-0.488082719308541
"2006-03-10",0.722358704359403
"2006-03-13",0.211481084027746
"2006-03-14",1.03961241837037
"2006-03-15",0.426984622914942
"2006-03-16",0.177275557132277
"2006-03-17",0.147092617554236
"2006-03-20",-0.166000688468155
"2006-03-21",-0.601493875061856
"2006-03-22",0.602056622218977
"2006-03-23",-0.258229241961213
"2006-03-24",0.0983280675390648
"2006-03-27",-0.102840941739289
"2006-03-28",-0.643818432293294
"2006-03-29",0.746969614793486
"2006-03-30",-0.202627617803944
"2006-03-31",-0.413766967890789
"2006-04-03",0.227054763130865
"2006-04-04",0.625668983199029
"2006-04-05",0.431110761465023
"2006-04-06",-0.192139123382678
"2006-04-07",-1.03434872858003
"2006-04-10",0.0864527209571607
"2006-04-11",-0.775095944745164
"2006-04-12",0.120479186135127
"2006-04-13",0.0776325190107774
"2006-04-17",-0.29400203353451
"2006-04-18",1.70773838247025
"2006-04-19",0.202712880271493
"2006-04-20",0.116793029927695
"2006-04-21",-0.0137199766177237
"2006-04-24",-0.241751870682991
"2006-04-25",-0.486961728986421
"2006-04-26",0.281933721648972
"2006-04-27",0.330159634731289
"2006-04-28",0.0679545261358823
"2006-05-01",-0.413551251862312
"2006-05-02",0.614471484039727
"2006-05-03",-0.387597273182731
"2006-05-04",0.315720653746294
"2006-05-05",1.02953019622785
"2006-05-08",-0.0829694659442903
"2006-05-09",0.0362342780547686
"2006-05-10",-0.172814870434652
"2006-05-11",-1.27980740878813
"2006-05-12",-1.12411583446068
"2006-05-15",0.252471269883762
"2006-05-16",-0.18694816531479
"2006-05-17",-1.68410707858701
"2006-05-18",-0.669901077031515
"2006-05-19",0.41368904636384
"2006-05-22",-0.391473200040466
"2006-05-23",-0.434998869706072
"2006-05-24",0.158365569218107
"2006-05-25",1.13700943244992
"2006-05-26",0.571933644287233
"2006-05-30",-1.58496113463264
"2006-05-31",0.811192507207856
"2006-06-01",1.2298337454939
"2006-06-02",0.195223656667304
"2006-06-05",-1.77997023149706
"2006-06-06",-0.113812877333496
"2006-06-07",-0.609245729019972
"2006-06-08",0.141705207657576
"2006-06-09",-0.447561053342953
"2006-06-12",-1.18662520311056
"2006-06-13",-1.11116503875641
"2006-06-14",0.518930309651037
"2006-06-15",2.12350770477643
"2006-06-16",-0.367787134994936
"2006-06-19",-0.911679502408632
"2006-06-20",-0.000807173438236877
"2006-06-21",0.97409573659846
"2006-06-22",-0.527070376798001
"2006-06-23",-0.0883089291260527
"2006-06-26",0.48694728806749
"2006-06-27",-0.908401633191761
"2006-06-28",0.548745099167612
"2006-06-29",2.15650040128411
"2006-06-30",-0.209765648533491
"2006-07-03",0.786489559548096
"2006-07-05",-0.724885167645611
"2006-07-06",0.24942143150945
"2006-07-07",-0.674995000078313
"2006-07-10",0.146978698153718
"2006-07-11",0.401635562402829
"2006-07-12",-1.08690280904037
"2006-07-13",-1.29667466321324
"2006-07-14",-0.489428941789739
"2006-07-17",-0.138323982185631
"2006-07-18",0.191981710600992
"2006-07-19",1.85551107468319
"2006-07-20",-0.84775112912477
"2006-07-21",-0.707689829290427
"2006-07-24",1.662513956544
"2006-07-25",0.632080861052136
"2006-07-26",-0.0378271387450819
"2006-07-27",-0.409971058152548
"2006-07-28",1.21517563295091
"2006-07-31",-0.147824874081245
"2006-08-01",-0.44960990766004
"2006-08-02",0.510652895171432
"2006-08-03",0.223889426564496
"2006-08-04",-0.0710814895126483
"2006-08-07",-0.280606322074402
"2006-08-08",-0.336270639123489
"2006-08-09",-0.434928515351065
"2006-08-10",0.462902028265085
"2006-08-11",-0.398649858453421
"2006-08-14",0.116043624706281
"2006-08-15",1.36964663061813
"2006-08-16",0.766198784760758
"2006-08-17",0.158242893444569
"2006-08-18",0.371494672310849
"2006-08-21",-0.367045137076549
"2006-08-22",0.100185429123486
"2006-08-23",-0.448865604347597
"2006-08-24",0.237439502528544
"2006-08-25",-0.0748493862814043
"2006-08-28",0.516571294321958
"2006-08-29",0.19204473446412
"2006-08-30",0.0835684036989885
"2006-08-31",-0.118744034713311
"2006-09-01",0.55146142088548
"2006-09-05",0.170859870093596
"2006-09-06",-0.989148296211691
"2006-09-07",-0.479903246428384
"2006-09-08",0.378666784459798
"2006-09-11",0.0477315753855606
"2006-09-12",1.03574807978656
"2006-09-13",0.386134501142427
"2006-09-14",-0.135798331904312
"2006-09-15",0.2567846450248
"2006-09-18",0.115182695606279
"2006-09-19",-0.267945234964922
"2006-09-20",0.572238161725832
"2006-09-21",-0.53955120878992
"2006-09-22",-0.246580117940545
"2006-09-25",0.881513693877381
"2006-09-26",0.752428133750112
"2006-09-27",0.0179586189478881
"2006-09-28",0.171334444987146
"2006-09-29",-0.226310721549689
"2006-10-02",-0.339112181860749
"2006-10-03",0.209569383256275
"2006-10-04",1.20604494238906
"2006-10-05",0.223672056702654
"2006-10-06",-0.268249440430405
"2006-10-09",0.0792883784673894
"2006-10-10",0.204345277902845
"2006-10-11",-0.256394385127039
"2006-10-12",0.954109816475706
"2006-10-13",0.204723926687739
"2006-10-16",0.251904923228654
"2006-10-17",-0.365945231333344
"2006-10-18",0.12829441275142
"2006-10-19",0.0849254618821643
"2006-10-20",0.119975350177791
"2006-10-23",0.615230465267812
"2006-10-24",0.0261423214457007
"2006-10-25",0.351389303055841
"2006-10-26",0.496301973920767
"2006-10-27",-0.845163012344268
"2006-10-30",0.0428425816839997
"2006-10-31",0.00071752553560041
"2006-11-01",-0.735146844836264
"2006-11-02",-0.0343682952838926
"2006-11-03",-0.222323421796336
"2006-11-06",1.13464629803001
"2006-11-07",0.221769915181168
"2006-11-08",0.208267411328202
"2006-11-09",-0.53329786354071
"2006-11-10",0.186462464144543
"2006-11-13",0.254907664481287
"2006-11-14",0.63563995899499
"2006-11-15",0.240448390758826
"2006-11-16",0.228421355417016
"2006-11-17",0.102870562790266
"2006-11-20",-0.0499536843046932
"2006-11-21",0.164945305248119
"2006-11-22",0.233809771961444
"2006-11-24",-0.36555377851263
"2006-11-27",-1.35550809552083
"2006-11-28",0.344439067290747
"2006-11-29",0.920157585298098
"2006-11-30",0.0821751662356695
"2006-12-01",-0.279877197118875
"2006-12-04",0.888519044506191
"2006-12-05",0.400250867208789
"2006-12-06",-0.131470071733222
"2006-12-07",-0.397054632649652
"2006-12-08",0.181194134068622
"2006-12-11",0.226981294130796
"2006-12-12",-0.104737301077996
"2006-12-13",0.116885001773779
"2006-12-14",0.868945828212996
"2006-12-15",0.112240423378909
"2006-12-18",-0.323034013960682
"2006-12-19",0.215825111296109
"2006-12-20",-0.14170109295124
"2006-12-21",-0.367395129955497
"2006-12-22",-0.531625096206986
"2006-12-26",0.435227392077839
"2006-12-27",0.701527407130595
"2006-12-28",-0.147878251960874
"2006-12-29",-0.451308745535075
"2007-01-03",-0.119866949253696
"2007-01-04",0.122828605779959
"2007-01-05",-0.608458141692101
"2007-01-08",0.222031842477701
"2007-01-09",-0.0516676352288262
"2007-01-10",0.194035240109142
"2007-01-11",0.633987359236461
"2007-01-12",0.485316561227609
"2007-01-16",0.0817795123018224
"2007-01-17",-0.0893937410814662
"2007-01-18",-0.297073996928164
"2007-01-19",0.289546542234996
"2007-01-22",-0.527790912268434
"2007-01-23",0.354196505397678
"2007-01-24",0.850147065806809
"2007-01-25",-1.1269802687015
"2007-01-26",-0.120792890723352
"2007-01-29",-0.109694900839884
"2007-01-30",0.577209319090293
"2007-01-31",0.659288388741457
"2007-02-01",0.535373168145607
"2007-02-02",0.169445073790922
"2007-02-05",-0.0966607740664323
"2007-02-06",0.0698007592989614
"2007-02-07",0.139504143646404
"2007-02-08",-0.117926716625611
"2007-02-09",-0.707721384402813
"2007-02-12",-0.326138256232586
"2007-02-13",0.75974905558142
"2007-02-14",0.764407996036668
"2007-02-15",0.103759358837207
"2007-02-16",-0.087178145987797
"2007-02-20",0.284431543555769
"2007-02-21",-0.140445092359942
"2007-02-22",-0.0857556441423556
"2007-02-23",-0.356367430353446
"2007-02-26",-0.125410599162916
"2007-02-27",-3.47254021910396
"2007-02-28",0.556088945500158
"2007-03-01",-0.259443435556757
"2007-03-02",-1.14027519817833
"2007-03-05",-0.940767792416367
"2007-03-06",1.54935806752452
"2007-03-07",-0.246527036224537
"2007-03-08",0.712662213027005
"2007-03-09",0.0677621632107891
"2007-03-12",0.268028434542046
"2007-03-13",-2.03682820196493
"2007-03-14",0.669116682598576
"2007-03-15",0.3683748089935
"2007-03-16",-0.382830888110078
"2007-03-19",1.08944868479972
"2007-03-20",0.633345336599463
"2007-03-21",1.70808815454746
"2007-03-22",-0.0348422334158998
"2007-03-23",0.109438980949912
"2007-03-26",0.0967902886630197
"2007-03-27",-0.618435826086953
"2007-03-28",-0.796578850735107
"2007-03-29",0.373972402136169
"2007-03-30",-0.117399560357538
"2007-04-02",0.259706377754026
"2007-04-03",0.92801028712751
"2007-04-04",0.111281705540089
"2007-04-05",0.304995589407152
"2007-04-09",0.0588723190913209
"2007-04-10",0.261664396567209
"2007-04-11",-0.657282907325202
"2007-04-12",0.620629662932121
"2007-04-13",0.348800029637243
"2007-04-16",1.06549060506713
"2007-04-17",0.214531072333447
"2007-04-18",0.0693193257036315
"2007-04-19",-0.120205093378603
"2007-04-20",0.926070467401494
"2007-04-23",-0.230398629386311
"2007-04-24",-0.0351144200629432
"2007-04-25",1.01390896138711
"2007-04-26",-0.0782418294240786
"2007-04-27",-0.0120497908649776
"2007-04-30",-0.783092587554134
"2007-05-01",0.26511964039045
"2007-05-02",0.647244478426309
"2007-05-03",0.432507808552366
"2007-05-04",0.214989447996303
"2007-05-07",0.256371794531066
"2007-05-08",-0.116597041585148
"2007-05-09",0.322340029546511
"2007-05-10",-1.39562770987824
"2007-05-11",0.964149817267758
"2007-05-14",-0.179297542453189
"2007-05-15",-0.130398361354777
"2007-05-16",0.862653928481117
"2007-05-17",-0.0918022762908058
"2007-05-18",0.661047760700711
"2007-05-21",0.154324478739121
"2007-05-22",-0.0642568366285223
"2007-05-23",-0.120723171799869
"2007-05-24",-0.970256373244456
"2007-05-25",0.545268021139051
"2007-05-29",0.157020381690938
"2007-05-30",0.79836079860841
"2007-05-31",0.025487345372749
"2007-06-01",0.373702879792838
"2007-06-04",0.184860646917515
"2007-06-05",-0.534706968077685
"2007-06-06",-0.886374240460071
"2007-06-07",-1.75697807484948
"2007-06-08",1.1370393722323
"2007-06-11",0.0961716395288448
"2007-06-12",-1.06817185203354
"2007-06-13",1.51842223710649
"2007-06-14",0.481630354106281
"2007-06-15",0.652676230607045
"2007-06-18",-0.121336866400866
"2007-06-19",0.173077424982344
"2007-06-20",-1.36010860445024
"2007-06-21",0.618041247596184
"2007-06-22",-1.28958163966741
"2007-06-25",-0.320790438367421
"2007-06-26",-0.323819556957953
"2007-06-27",0.900933817284595
"2007-06-28",-0.0418235600342548
"2007-06-29",-0.156735696855767
"2007-07-02",1.06961640713792
"2007-07-03",0.358025101957085
"2007-07-05",0.0347589631731204
"2007-07-06",0.330399693241388
"2007-07-09",0.0921326582132033
"2007-07-10",-1.41854498419889
"2007-07-11",0.572140957579993
"2007-07-12",1.90549795948341
"2007-07-13",0.310140799377718
"2007-07-16",-0.191947181964578
"2007-07-17",-0.00968203043933012
"2007-07-18",-0.206532397705304
"2007-07-19",0.44690504946816
"2007-07-20",-1.2220864693202
"2007-07-23",0.486928499893289
"2007-07-24",-1.98044254036074
"2007-07-25",0.466561230545925
"2007-07-26",-2.33384929704489
"2007-07-27",-1.59915843526406
"2007-07-30",1.02540069930061
"2007-07-31",-1.26466429904229
"2007-08-01",0.724266895843837
"2007-08-02",0.43592905920972
"2007-08-03",-2.65859892016802
"2007-08-06",2.41511057283609
"2007-08-07",0.615936602164516
"2007-08-08",1.40718418300153
"2007-08-09",-2.96496299117165
"2007-08-10",0.0378537470404599
"2007-08-13",-0.0495288374405397
"2007-08-14",-1.81565428248714
"2007-08-15",-1.39078381661883
"2007-08-16",0.324878734569592
"2007-08-17",2.45664688604383
"2007-08-20",-0.0269646054407003
"2007-08-21",0.108605440613151
"2007-08-22",1.17128856339243
"2007-08-23",-0.107231625393946
"2007-08-24",1.15350393162393
"2007-08-27",-0.850359007044755
"2007-08-28",-2.34730623228618
